time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0759934864033,0.0238394048782,12.1096339411,6.24145773943,6.21690462898,0.0,0.308952901868,-0.0410257388375,2.9267987294,-0.131637962327,-0.0416137845465,0.0,420.27463994369043,422.8723614599417,423.53274483209844,421.73797330660636
1.3800000000000008,0.096098842408,0.0203643704081,12.2910328734,6.23368386212,6.21398565072,0.0,0.361495762199,-0.0756912637915,3.11925549179,-0.125714517535,-0.0689355246512,0.0,474.78458586762986,472.6822257869558,473.96851173658695,474.40930039190243
1.4400000000000008,0.11930933574,0.0147179814427,12.4822152319,6.22611975668,6.20982248984,0.0,0.412603002044,-0.113308162146,3.25303066124,-0.126785052658,-0.0703020797236,0.0,457.7418418813039,457.6295745901762,457.42802675617907,457.32878384873635
1.5000000000000009,0.145814871935,0.00654205375827,12.6832667271,6.21856394285,6.20554740916,0.0,0.471362415409,-0.160065301636,3.44800908154,-0.124274813815,-0.0732197699763,0.0,476.8530998465988,476.62663589934164,476.8646350111652,477.0430964983754
1.560000000000001,0.175891672009,-0.00456972066808,12.8952986754,6.21095184693,6.20132978172,0.0,0.531636231481,-0.21113456465,3.6190764363,-0.132631323885,-0.0650068438375,0.0,470.6927137913877,471.32440819621763,471.6248129860348,470.9651890504066
1.620000000000001,0.209479540403,-0.0187442472297,13.1151926132,6.20342903079,6.1984730133,0.0,0.588257389391,-0.262100008829,3.71031658378,-0.113835224452,-0.025705821025,0.0,447.2314775136844,450.419487096338,446.610246796556,448.12633010041856
1.680000000000001,0.246711042616,-0.0363123194815,13.3428386627,6.19629336365,6.19686725766,0.0,0.652914143239,-0.32423133069,3.87722049031,-0.131786765203,-0.0289643141113,0.0,472.5803693727527,472.32900983552673,472.34568695743667,470.9471129604476
1.740000000000001,0.287724377355,-0.0576388076896,13.5789522698,6.18829819227,6.19552299045,0.0,0.714311931982,-0.387440499868,3.99271019876,-0.13635566406,-0.0117542370067,0.0,457.487820188644,458.85613532094675,457.7564181499687,457.37686015494234
1.8000000000000012,0.332179315398,-0.0826366529009,13.8189707266,6.18036581,6.19485428592,0.0,0.767565747353,-0.446531343388,4.00773912421,-0.124992136983,-0.00995377691131,0.0,426.3989839170532,426.55289985700284,427.02515419624245,427.9765748950844
1.8600000000000012,0.379809067385,-0.11128548197,14.0595308299,6.17269336787,6.19416431289,0.0,0.820136239004,-0.509088438714,4.01080383551,-0.13436303864,-0.0147856122552,0.0,424.07551810499154,423.66035141747733,423.32408635837936,422.50094674861793
1.9200000000000013,0.430886793009,-0.144178507817,14.3034022688,6.16406510308,6.19376063031,0.0,0.882469433566,-0.588138661625,4.11770881615,-0.180023221988,0.00584171555741,0.0,456.7465048910249,458.38884707671275,458.25186571320637,454.58690118377456
1.9800000000000013,0.485910860665,-0.182281175847,14.55592579,6.15295026054,6.19399816734,0.0,0.951554687416,-0.683107549536,4.29885777962,-0.198530840866,-0.00010114893656,0.0,481.33490574189995,480.8848426143232,480.6555998326331,479.21992550326866
2.0400000000000014,0.5450452637,-0.226301744266,14.8189697114,6.14074935085,6.19388817251,0.0,1.01952065331,-0.78549874957,4.46835993873,-0.21531097458,-0.00554467344634,0.0,479.78891144864866,479.3754513104456,478.87172033843103,477.5557279745924
2.1000000000000014,0.607988838342,-0.276312582503,15.0891598924,6.12748251263,6.19318880987,0.0,1.07860029545,-0.882749177664,4.53742881393,-0.236399421982,-0.028128818406,0.0,451.717794709093,449.8927867579597,450.3334321415361,448.5756674244986
2.1600000000000015,0.674540312049,-0.332504884713,15.3639615511,6.11418629549,6.19160314694,0.0,1.13989449027,-0.991615540621,4.62194635384,-0.201947228483,-0.0232262616095,0.0,456.62188254002524,457.0127283798363,454.2324329012955,456.93848513939895
2.2200000000000015,0.744850588338,-0.395589715047,15.6443569549,6.10195876319,6.19090917315,0.0,1.20381862347,-1.11236455732,4.72379998685,-0.207756738241,0.0050774857062,0.0,462.81089840654823,465.0336043768589,462.3114005810596,461.81429027622954
2.2800000000000016,0.819025558444,-0.466220688704,15.9310645909,6.0894227967,6.19119983317,0.0,1.26857670629,-1.24318606909,4.83228786987,-0.211390608574,0.00437387895658,0.0,466.16987044394295,466.1147913457325,467.29463800345405,466.97058011792336
